Id_Transaksi,Nama_Pembeli,Id_Kategori,Kategori,Sub _Kategori,Id_Alamat,Kota,Tanggal_Transaksi,Wilayah,Sales,Discount,Profit,Negara
OD221,Ramesh,221,Food Grains,Dals & Pulses,221,Madurai,12/24/2016,East,1940,0.2,795.4,Tamil Nadu
OD222,Willams,222,"Eggs, Meat & Fish",Fish,222,Vellore,12/24/2016,East,1557,0.2,638.37,Tamil Nadu
OD223,Ramesh,223,"Eggs, Meat & Fish",Fish,223,Madurai,12/24/2016,East,1443,0.19,274.17,Tamil Nadu
OD224,Yadav,224,Beverages,Soft Drinks,224,Perambalur,12/24/2016,East,2024,0.11,910.8,Tamil Nadu
OD225,Krithika,225,"Eggs, Meat & Fish",Chicken,225,Viluppuram,12/24/2016,East,2168,0.16,563.68,Tamil Nadu
OD226,Verma,226,"Eggs, Meat & Fish",Chicken,226,Tirunelveli,8/9/2016,Central,621,0.24,173.88,Tamil Nadu
OD227,Komal,227,Food Grains,Organic Staples,227,Madurai,8/9/2016,Central,1230,0.17,295.2,Tamil Nadu
OD228,Harish,228,Snacks,Cookies,228,Salem,8/9/2016,Central,560,0.34,240.8,Tamil Nadu
OD229,Sudha,229,Oil & Masala,Edible Oil & Ghee,229,Tenkasi,2/28/2016,South,1286,0.22,282.92,Tamil Nadu
OD230,Ramesh,230,Beverages,Health Drinks,230,Tenkasi,2/28/2016,South,1242,0.34,149.04,Tamil Nadu
OD231,Arvind,231,Bakery,Breads & Buns,231,Krishnagiri,9/13/2015,South,717,0.21,43.02,Tamil Nadu
OD232,Komal,232,Beverages,Soft Drinks,232,Namakkal,4/7/2018,South,1480,0.22,444,Tamil Nadu
OD233,Komal,233,Food Grains,Dals & Pulses,233,Salem,4/7/2018,South,826,0.18,247.8,Tamil Nadu
OD234,Ramesh,234,Snacks,Cookies,234,Ooty,4/7/2018,South,1846,0.22,276.9,Tamil Nadu
OD235,Mathew,235,Beverages,Soft Drinks,235,Viluppuram,4/7/2018,South,2045,0.12,552.15,Tamil Nadu
OD236,Vince,236,Fruits & Veggies,Organic Fruits,236,Nagercoil,4/7/2018,South,1983,0.17,773.37,Tamil Nadu
OD237,Shah,237,Bakery,Cakes,237,Bodi,11/12/2018,West,650,0.16,247,Tamil Nadu
OD238,Ravi,238,Bakery,Breads & Buns,238,Ramanadhapuram,6/4/2017,Central,2163,0.31,216.3,Tamil Nadu
OD239,Adavan,239,Fruits & Veggies,Organic Vegetables,239,Bodi,6/4/2017,Central,1481,0.15,518.35,Tamil Nadu
OD240,Arvind,240,Snacks,Cookies,240,Trichy,6/4/2017,Central,2492,0.14,124.6,Tamil Nadu
OD241,Ramesh,241,Bakery,Cakes,241,Nagercoil,6/4/2017,Central,962,0.33,423.28,Tamil Nadu
OD242,Malik,242,Beverages,Health Drinks,242,Coimbatore,6/4/2017,Central,1432,0.3,214.8,Tamil Nadu
OD243,Muneer,243,Oil & Masala,Edible Oil & Ghee,243,Virudhunagar,6/4/2017,Central,523,0.12,78.45,Tamil Nadu
OD244,Amy,244,Oil & Masala,Masalas,244,Chennai,6/4/2017,Central,1540,0.11,646.8,Tamil Nadu
OD245,Roshan,245,Bakery,Biscuits,245,Coimbatore,6/1/2015,Central,817,0.15,326.8,Tamil Nadu
OD246,Vinne,246,"Eggs, Meat & Fish",Fish,246,Kanyakumari,6/1/2015,Central,2462,0.31,369.3,Tamil Nadu
OD247,Sudeep,247,Fruits & Veggies,Organic Fruits,247,Perambalur,6/1/2015,Central,962,0.21,288.6,Tamil Nadu
OD248,Ridhesh,248,Beverages,Health Drinks,248,Cumbum,6/1/2015,Central,538,0.19,59.18,Tamil Nadu
OD249,Ravi,249,Snacks,Cookies,249,Ooty,6/1/2015,Central,1556,0.17,482.36,Tamil Nadu
OD250,James,250,Beverages,Health Drinks,250,Vellore,12/10/2017,West,2133,0.26,959.85,Tamil Nadu
OD251,Mathew,251,Beverages,Health Drinks,251,Tirunelveli,9/11/2017,West,1474,0.14,235.84,Tamil Nadu
OD252,Amrish,252,Beverages,Health Drinks,252,Dindigul,9/11/2017,West,531,0.14,127.44,Tamil Nadu
OD253,Ramesh,253,Food Grains,Rice,253,Pudukottai,12/10/2017,East,1769,0.19,636.84,Tamil Nadu
OD254,Surya,254,Fruits & Veggies,Organic Vegetables,254,Pudukottai,12/10/2017,East,1257,0.34,62.85,Tamil Nadu
OD255,Veronica,255,Food Grains,Rice,255,Ramanadhapuram,11/28/2016,Central,1899,0.27,170.91,Tamil Nadu
OD256,Harish,256,Fruits & Veggies,Fresh Fruits,256,Tirunelveli,11/28/2016,Central,1929,0.3,617.28,Tamil Nadu
OD257,Ravi,257,Beverages,Soft Drinks,257,Ooty,11/28/2016,Central,2417,0.1,990.97,Tamil Nadu
OD258,Sundar,258,"Eggs, Meat & Fish",Mutton,258,Chennai,11/28/2016,Central,1443,0.25,476.19,Tamil Nadu
OD259,Esther,259,Beverages,Soft Drinks,259,Dharmapuri,12/1/2018,East,660,0.29,290.4,Tamil Nadu
OD260,Shree,260,Bakery,Breads & Buns,260,Salem,12/1/2018,East,2114,0.32,359.38,Tamil Nadu
OD261,Sabeela,261,Oil & Masala,Masalas,261,Tenkasi,12/1/2018,East,1278,0.14,63.9,Tamil Nadu
OD262,Ravi,262,Food Grains,Organic Staples,262,Krishnagiri,6/8/2018,Central,867,0.18,216.75,Tamil Nadu
OD263,Roshan,263,Food Grains,Organic Staples,263,Kanyakumari,9/19/2015,Central,943,0.33,150.88,Tamil Nadu
OD264,Vince,264,Beverages,Soft Drinks,264,Theni,9/19/2015,Central,1836,0.17,275.4,Tamil Nadu
OD265,Jonas,265,"Eggs, Meat & Fish",Fish,265,Cumbum,6/6/2017,Central,1200,0.19,420,Tamil Nadu
OD266,Harish,266,Fruits & Veggies,Organic Vegetables,266,Tirunelveli,11/10/2016,West,1167,0.18,256.74,Tamil Nadu
OD267,Shah,267,"Eggs, Meat & Fish",Chicken,267,Perambalur,6/16/2018,South,696,0.34,139.2,Tamil Nadu
OD268,Arvind,268,Oil & Masala,Masalas,268,Virudhunagar,1/22/2017,East,2500,0.33,425,Tamil Nadu
OD269,Adavan,269,Bakery,Cakes,269,Dharmapuri,12/9/2018,East,1507,0.16,180.84,Tamil Nadu
OD270,Suresh,270,Beverages,Soft Drinks,270,Namakkal,12/9/2018,East,1612,0.11,612.56,Tamil Nadu
OD271,Esther,271,Snacks,Noodles,271,Theni,12/28/2018,West,764,0.11,160.44,Tamil Nadu
OD272,Krithika,272,Snacks,Noodles,272,Tenkasi,7/30/2016,West,884,0.31,282.88,Tamil Nadu
OD273,Muneer,273,Fruits & Veggies,Organic Fruits,273,Viluppuram,7/30/2016,West,2443,0.23,781.76,Tamil Nadu
OD274,Hafiz,274,Bakery,Cakes,274,Vellore,7/30/2016,West,1147,0.27,137.64,Tamil Nadu
OD275,Krithika,275,Fruits & Veggies,Organic Vegetables,275,Coimbatore,9/16/2018,West,1899,0.21,493.74,Tamil Nadu
OD276,Amrish,276,Bakery,Cakes,276,Pudukottai,9/16/2018,West,744,0.11,66.96,Tamil Nadu
OD277,Shah,277,"Eggs, Meat & Fish",Fish,277,Ramanadhapuram,10/13/2018,East,812,0.17,284.2,Tamil Nadu
OD278,Ram,278,Oil & Masala,Masalas,278,Virudhunagar,10/13/2018,East,862,0.2,137.92,Tamil Nadu
OD279,Arutra,279,Snacks,Chocolates,279,Virudhunagar,10/13/2018,East,1061,0.13,286.47,Tamil Nadu
OD280,Sabeela,280,Fruits & Veggies,Fresh Vegetables,280,Pudukottai,10/13/2018,East,2365,0.31,520.3,Tamil Nadu
OD281,Vidya,281,Snacks,Chocolates,281,Karur,9/26/2016,Central,1421,0.14,454.72,Tamil Nadu
OD282,Roshan,282,Fruits & Veggies,Organic Vegetables,282,Perambalur,9/26/2016,Central,1357,0.24,203.55,Tamil Nadu
OD283,Sheeba,283,Beverages,Soft Drinks,283,Chennai,11/2/2016,West,1007,0.24,433.01,Tamil Nadu
OD284,Amrish,284,Bakery,Biscuits,284,Kanyakumari,9/26/2016,West,1544,0.26,138.96,Tamil Nadu
OD285,Kumar,285,Fruits & Veggies,Organic Vegetables,285,Salem,9/26/2016,West,1537,0.18,599.43,Tamil Nadu
OD286,Ridhesh,286,Bakery,Breads & Buns,286,Ooty,9/26/2016,West,1530,0.18,168.3,Tamil Nadu
OD287,Hafiz,287,Oil & Masala,Spices,287,Tirunelveli,12/18/2017,South,2460,0.15,738,Tamil Nadu
OD288,Sudha,288,Snacks,Noodles,288,Cumbum,12/18/2017,South,976,0.35,429.44,Tamil Nadu
OD289,Suresh,289,Fruits & Veggies,Organic Fruits,289,Coimbatore,12/18/2017,South,1106,0.19,298.62,Tamil Nadu
OD290,Jonas,290,Bakery,Biscuits,290,Tirunelveli,11/20/2017,East,1165,0.17,244.65,Tamil Nadu
OD291,Jonas,291,Food Grains,Rice,291,Chennai,11/20/2017,East,1244,0.14,497.6,Tamil Nadu
OD292,Amrish,292,Fruits & Veggies,Organic Fruits,292,Madurai,11/20/2017,East,1992,0.34,418.32,Tamil Nadu
OD293,Sheeba,293,"Eggs, Meat & Fish",Eggs,293,Ooty,11/20/2017,East,1396,0.16,237.32,Tamil Nadu
OD294,Ram,294,Snacks,Chocolates,294,Ramanadhapuram,12/26/2015,West,849,0.19,263.19,Tamil Nadu
OD295,Sheeba,295,Oil & Masala,Masalas,295,Dharmapuri,12/26/2015,West,2488,0.14,547.36,Tamil Nadu
OD296,Muneer,296,Food Grains,Rice,296,Dharmapuri,12/26/2015,West,840,0.25,184.8,Tamil Nadu
OD297,Aditi,297,Oil & Masala,Edible Oil & Ghee,297,Krishnagiri,12/26/2015,West,1820,0.21,527.8,Tamil Nadu
OD298,Roshan,298,Oil & Masala,Masalas,298,Bodi,12/26/2015,West,1969,0.15,630.08,Tamil Nadu
OD299,Sundar,299,Food Grains,Organic Staples,299,Virudhunagar,10/28/2017,East,2261,0.23,994.84,Tamil Nadu
OD300,Sudha,300,"Eggs, Meat & Fish",Mutton,300,Namakkal,10/28/2017,East,1793,0.21,304.81,Tamil Nadu
OD301,Haseena,301,Bakery,Breads & Buns,301,Ooty,10/28/2017,East,644,0.33,96.6,Tamil Nadu
OD302,Willams,302,Oil & Masala,Edible Oil & Ghee,302,Viluppuram,10/28/2017,East,1359,0.17,421.29,Tamil Nadu
OD303,Veronica,303,Bakery,Breads & Buns,303,Dharmapuri,10/28/2017,East,1554,0.23,683.76,Tamil Nadu
OD304,Muneer,304,Snacks,Cookies,304,Tenkasi,11/19/2018,Central,2090,0.25,292.6,Tamil Nadu
OD305,Anu,305,Oil & Masala,Edible Oil & Ghee,305,Kanyakumari,5/4/2016,East,931,0.14,297.92,Tamil Nadu
OD306,Veronica,306,Bakery,Breads & Buns,306,Salem,12/30/2015,Central,1157,0.2,404.95,Tamil Nadu
OD307,Verma,307,Fruits & Veggies,Fresh Fruits,307,Ooty,6/1/2015,East,2396,0.35,383.36,Tamil Nadu
OD308,Sundar,308,Oil & Masala,Spices,308,Pudukottai,6/1/2015,East,1677,0.18,586.95,Tamil Nadu
OD309,Esther,309,Snacks,Cookies,309,Tenkasi,4/15/2018,South,590,0.27,200.6,Tamil Nadu
OD310,Vinne,310,Snacks,Noodles,310,Namakkal,9/12/2017,West,1401,0.26,196.14,Tamil Nadu
OD311,Peer,311,Oil & Masala,Edible Oil & Ghee,311,Viluppuram,9/12/2017,West,678,0.29,189.84,Tamil Nadu
OD312,Harish,312,Snacks,Chocolates,312,Vellore,9/12/2017,West,2417,0.28,797.61,Tamil Nadu
OD313,Willams,313,Beverages,Soft Drinks,313,Theni,9/12/2017,West,2211,0.18,641.19,Tamil Nadu
OD314,Vidya,314,Fruits & Veggies,Fresh Fruits,314,Perambalur,9/27/2015,East,2392,0.15,406.64,Tamil Nadu
OD315,Arutra,315,"Eggs, Meat & Fish",Mutton,315,Krishnagiri,8/9/2015,South,1835,0.29,660.6,Tamil Nadu
OD316,Malik,316,Snacks,Noodles,316,Chennai,8/9/2015,South,2281,0.22,775.54,Tamil Nadu
OD317,Peer,317,Fruits & Veggies,Fresh Vegetables,317,Cumbum,12/28/2015,East,1583,0.21,174.13,Tamil Nadu
OD318,Arvind,318,Bakery,Cakes,318,Vellore,11/4/2015,East,1123,0.23,89.84,Tamil Nadu
OD319,Sudeep,319,Snacks,Cookies,319,Viluppuram,11/4/2015,East,1079,0.24,410.02,Tamil Nadu
OD320,Arvind,320,Food Grains,Organic Staples,320,Krishnagiri,11/4/2015,East,1027,0.16,328.64,Tamil Nadu
OD321,Alan,321,Fruits & Veggies,Fresh Vegetables,321,Dharmapuri,11/4/2015,East,1771,0.28,602.14,Tamil Nadu
OD322,Sheeba,322,Oil & Masala,Spices,322,Karur,11/4/2015,East,1171,0.16,363.01,Tamil Nadu
OD323,Arvind,323,Bakery,Cakes,323,Pudukottai,9/19/2015,West,672,0.16,141.12,Tamil Nadu
OD324,Anu,324,Beverages,Health Drinks,324,Dindigul,4/23/2017,West,848,0.21,228.96,Tamil Nadu
OD325,Amrish,325,Fruits & Veggies,Fresh Vegetables,325,Pudukottai,4/23/2017,West,2078,0.21,914.32,Tamil Nadu
OD326,Ravi,326,Food Grains,Rice,326,Krishnagiri,11/3/2018,South,1400,0.17,406,Tamil Nadu
OD327,Verma,327,Fruits & Veggies,Fresh Vegetables,327,Cumbum,8/30/2017,East,945,0.22,226.8,Tamil Nadu
OD328,Arutra,328,Beverages,Health Drinks,328,Vellore,8/30/2017,East,590,0.22,82.6,Tamil Nadu
OD329,Malik,329,Beverages,Health Drinks,329,Dharmapuri,8/30/2017,East,1583,0.3,316.6,Tamil Nadu
OD330,Vidya,330,Beverages,Health Drinks,330,Pudukottai,8/30/2017,East,1534,0.15,245.44,Tamil Nadu
OD331,Krithika,331,Snacks,Noodles,331,Karur,8/30/2017,East,2133,0.12,490.59,Tamil Nadu
OD332,Shree,332,Fruits & Veggies,Organic Fruits,332,Trichy,4/25/2017,East,2021,0.19,747.77,Tamil Nadu
OD333,Shree,333,Beverages,Health Drinks,333,Salem,4/25/2017,East,1825,0.17,164.25,Tamil Nadu
OD334,Akash,334,Bakery,Breads & Buns,334,Nagercoil,4/25/2017,East,2029,0.35,608.7,Tamil Nadu
OD335,Verma,335,Oil & Masala,Spices,335,Perambalur,9/1/2016,West,1228,0.25,442.08,Tamil Nadu
OD336,Yadav,336,Food Grains,Rice,336,Perambalur,9/1/2016,West,1501,0.24,210.14,Tamil Nadu
OD337,Alan,337,Fruits & Veggies,Organic Vegetables,337,Nagercoil,9/1/2016,West,1094,0.26,415.72,Tamil Nadu
OD338,Hussain,338,Bakery,Cakes,338,Dharmapuri,7/12/2015,West,1179,0.2,106.11,Tamil Nadu
OD339,Suresh,339,Food Grains,Atta & Flour,339,Viluppuram,7/12/2015,West,1127,0.29,416.99,Tamil Nadu
OD340,Willams,340,Bakery,Biscuits,340,Namakkal,6/22/2016,West,601,0.26,234.39,Tamil Nadu
OD341,Hussain,341,Oil & Masala,Edible Oil & Ghee,341,Chennai,4/13/2015,East,1697,0.21,560.01,Tamil Nadu
OD342,Sundar,342,Beverages,Soft Drinks,342,Ooty,4/13/2015,East,2095,0.35,502.8,Tamil Nadu
OD343,Harish,343,"Eggs, Meat & Fish",Chicken,343,Salem,4/13/2015,East,1132,0.24,215.08,Tamil Nadu
OD344,Suresh,344,Fruits & Veggies,Organic Vegetables,344,Nagercoil,4/13/2015,East,1561,0.35,640.01,Tamil Nadu
OD345,Vinne,345,"Eggs, Meat & Fish",Chicken,345,Coimbatore,12/20/2016,Central,1238,0.1,297.12,Tamil Nadu
OD346,Willams,346,Bakery,Breads & Buns,346,Tenkasi,6/15/2018,West,2068,0.32,165.44,Tamil Nadu
OD347,Suresh,347,Fruits & Veggies,Organic Vegetables,347,Pudukottai,7/8/2018,East,1113,0.21,356.16,Tamil Nadu
OD348,Roshan,348,Food Grains,Rice,348,Theni,7/8/2018,East,1966,0.1,629.12,Tamil Nadu
OD349,Haseena,349,"Eggs, Meat & Fish",Chicken,349,Madurai,7/8/2018,East,2138,0.13,684.16,Tamil Nadu
OD350,Sabeela,350,Food Grains,Atta & Flour,350,Bodi,9/1/2017,East,978,0.17,68.46,Tamil Nadu
OD351,Willams,351,Fruits & Veggies,Fresh Vegetables,351,Karur,9/1/2017,East,2014,0.26,684.76,Tamil Nadu
OD352,Shah,352,Bakery,Breads & Buns,352,Viluppuram,9/1/2017,East,645,0.21,187.05,Tamil Nadu
OD353,Krithika,353,Food Grains,Rice,353,Karur,9/1/2017,East,2194,0.12,680.14,Tamil Nadu
OD354,Vidya,354,Beverages,Health Drinks,354,Ooty,9/1/2017,East,1244,0.17,62.2,Tamil Nadu
OD355,Surya,355,Bakery,Biscuits,355,Kanyakumari,4/8/2017,East,743,0.35,289.77,Tamil Nadu
OD356,Yadav,356,Fruits & Veggies,Fresh Vegetables,356,Ramanadhapuram,4/8/2017,East,2474,0.21,593.76,Tamil Nadu
OD357,Malik,357,Snacks,Cookies,357,Trichy,4/8/2017,East,1494,0.2,74.7,Tamil Nadu
OD358,Vidya,358,Oil & Masala,Spices,358,Coimbatore,4/8/2017,East,1174,0.19,328.72,Tamil Nadu
OD359,Sabeela,359,Fruits & Veggies,Organic Vegetables,359,Virudhunagar,4/23/2017,South,1062,0.35,435.42,Tamil Nadu
OD360,Ridhesh,360,Fruits & Veggies,Organic Vegetables,360,Pudukottai,3/8/2018,South,2297,0.13,528.31,Tamil Nadu
OD361,Amrish,361,Snacks,Noodles,361,Namakkal,3/8/2018,South,562,0.13,56.2,Tamil Nadu
OD362,Veena,362,"Eggs, Meat & Fish",Eggs,362,Perambalur,9/25/2018,East,2049,0.13,655.68,Tamil Nadu
OD363,Veronica,363,"Eggs, Meat & Fish",Eggs,363,Kanyakumari,9/25/2018,East,570,0.22,125.4,Tamil Nadu
OD364,Krithika,364,"Eggs, Meat & Fish",Mutton,364,Karur,9/25/2018,East,1236,0.35,333.72,Tamil Nadu
OD365,Haseena,365,Beverages,Health Drinks,365,Bodi,9/25/2018,East,1069,0.32,459.67,Tamil Nadu
OD366,Roshan,366,Bakery,Cakes,366,Namakkal,9/24/2015,West,1946,0.27,622.72,Tamil Nadu
OD367,Yusuf,367,Snacks,Noodles,367,Dindigul,10/21/2017,East,595,0.11,196.35,Tamil Nadu
OD368,Amrish,368,"Eggs, Meat & Fish",Mutton,368,Ramanadhapuram,10/21/2017,East,2439,0.21,658.53,Tamil Nadu
OD369,Vince,369,Bakery,Biscuits,369,Karur,10/21/2017,East,2415,0.24,555.45,Tamil Nadu
OD370,Mathew,370,Oil & Masala,Spices,370,Tirunelveli,10/21/2017,East,1725,0.27,362.25,Tamil Nadu
OD371,Malik,371,Fruits & Veggies,Fresh Vegetables,371,Tenkasi,5/29/2018,Central,688,0.21,116.96,Tamil Nadu
OD372,Sudeep,372,Food Grains,Rice,372,Karur,5/29/2018,Central,1698,0.16,339.6,Tamil Nadu
OD373,Arvind,373,Bakery,Breads & Buns,373,Pudukottai,7/23/2015,West,1665,0.33,216.45,Tamil Nadu
OD374,Shah,374,Beverages,Health Drinks,374,Ooty,7/23/2015,West,1309,0.13,78.54,Tamil Nadu
OD375,Sharon,375,Oil & Masala,Spices,375,Vellore,7/23/2015,West,905,0.32,72.4,Tamil Nadu
OD376,Hussain,376,"Eggs, Meat & Fish",Mutton,376,Theni,7/23/2015,West,2271,0.35,295.23,Tamil Nadu
OD377,Ganesh,377,Snacks,Chocolates,377,Pudukottai,9/28/2017,Central,2091,0.27,522.75,Tamil Nadu
OD378,Ganesh,378,Food Grains,Atta & Flour,378,Salem,8/27/2018,East,1917,0.28,172.53,Tamil Nadu
OD379,Sudeep,379,Food Grains,Rice,379,Cumbum,4/28/2016,Central,641,0.17,179.48,Tamil Nadu
OD380,Hussain,380,Oil & Masala,Spices,380,Salem,4/28/2016,Central,1192,0.26,417.2,Tamil Nadu
OD381,Krithika,381,Food Grains,Rice,381,Ooty,4/28/2016,Central,1132,0.21,464.12,Tamil Nadu
OD382,Ram,382,Oil & Masala,Masalas,382,Namakkal,10/28/2017,West,1727,0.27,224.51,Tamil Nadu
OD383,Mathew,383,"Eggs, Meat & Fish",Mutton,383,Pudukottai,10/28/2017,West,1051,0.34,378.36,Tamil Nadu
OD384,Jackson,384,Beverages,Health Drinks,384,Trichy,6/26/2016,Central,2109,0.19,337.44,Tamil Nadu
OD385,Surya,385,"Eggs, Meat & Fish",Mutton,385,Virudhunagar,11/27/2016,South,1311,0.14,314.64,Tamil Nadu
OD386,Sabeela,386,Fruits & Veggies,Organic Fruits,386,Ooty,11/27/2016,South,759,0.1,265.65,Tamil Nadu
OD387,Esther,387,Bakery,Biscuits,387,Virudhunagar,12/3/2016,East,2201,0.21,462.21,Tamil Nadu
OD388,Harish,388,Snacks,Cookies,388,Pudukottai,12/3/2016,East,1964,0.22,314.24,Tamil Nadu
OD389,Malik,389,Snacks,Chocolates,389,Chennai,11/24/2015,East,1898,0.19,702.26,Tamil Nadu
OD390,Shree,390,Bakery,Biscuits,390,Coimbatore,12/11/2018,East,2282,0.19,114.1,Tamil Nadu
OD391,Jonas,391,Bakery,Breads & Buns,391,Karur,12/11/2018,East,2294,0.18,596.44,Tamil Nadu
OD392,Hafiz,392,Oil & Masala,Spices,392,Coimbatore,9/21/2015,West,2213,0.34,995.85,Tamil Nadu
OD393,Hussain,393,Food Grains,Atta & Flour,393,Dharmapuri,9/21/2015,West,1797,0.3,269.55,Tamil Nadu
OD394,Ridhesh,394,Oil & Masala,Edible Oil & Ghee,394,Pudukottai,6/7/2015,Central,1912,0.29,382.4,Tamil Nadu
OD395,Suresh,395,Food Grains,Rice,395,Bodi,6/30/2018,West,1865,0.11,354.35,Tamil Nadu
OD396,Sheeba,396,Bakery,Cakes,396,Kanyakumari,10/17/2018,East,1838,0.24,753.58,Tamil Nadu
OD397,Ram,397,Beverages,Soft Drinks,397,Karur,10/17/2018,East,1626,0.23,195.12,Tamil Nadu
OD398,Rumaiza,398,Snacks,Noodles,398,Kanyakumari,10/31/2016,Central,647,0.33,71.17,Tamil Nadu
OD399,Mathew,399,Bakery,Breads & Buns,399,Trichy,9/8/2017,Central,1042,0.2,177.14,Tamil Nadu
OD400,Veronica,400,Beverages,Health Drinks,400,Virudhunagar,9/8/2017,Central,1519,0.23,318.99,Tamil Nadu
OD401,Yadav,401,Beverages,Health Drinks,401,Perambalur,9/8/2017,Central,532,0.26,148.96,Tamil Nadu
OD402,Adavan,402,"Eggs, Meat & Fish",Chicken,402,Ooty,9/8/2017,Central,1477,0.23,73.85,Tamil Nadu
OD403,Willams,403,Bakery,Cakes,403,Tenkasi,12/24/2015,South,707,0.14,98.98,Tamil Nadu
OD404,Shree,404,Snacks,Cookies,404,Cumbum,4/16/2015,South,1748,0.24,314.64,Tamil Nadu
OD405,Alan,405,Oil & Masala,Masalas,405,Virudhunagar,12/24/2018,East,2257,0.15,361.12,Tamil Nadu
OD406,Kumar,406,Food Grains,Atta & Flour,406,Perambalur,12/8/2018,West,762,0.31,198.12,Tamil Nadu
OD407,Sharon,407,Food Grains,Rice,407,Tenkasi,12/8/2018,West,904,0.17,63.28,Tamil Nadu
OD408,Ravi,408,Fruits & Veggies,Fresh Fruits,408,Krishnagiri,12/8/2018,West,958,0.18,182.02,Tamil Nadu
OD409,Surya,409,Beverages,Soft Drinks,409,Trichy,12/8/2018,West,2193,0.33,899.13,Tamil Nadu
OD410,Krithika,410,"Eggs, Meat & Fish",Eggs,410,Krishnagiri,12/8/2018,West,830,0.14,66.4,Tamil Nadu
OD411,Krithika,411,Bakery,Cakes,411,Nagercoil,12/8/2018,West,1531,0.28,505.23,Tamil Nadu
OD412,Harish,412,Snacks,Cookies,412,Coimbatore,12/8/2018,West,2355,0.14,753.6,Tamil Nadu
OD413,Jonas,413,Oil & Masala,Edible Oil & Ghee,413,Perambalur,12/8/2018,West,917,0.19,256.76,Tamil Nadu
OD414,Ridhesh,414,Bakery,Breads & Buns,414,Dharmapuri,12/8/2018,West,1433,0.25,458.56,Tamil Nadu
OD415,Sudha,415,"Eggs, Meat & Fish",Fish,415,Namakkal,11/3/2018,West,2246,0.31,965.78,Tamil Nadu
OD416,Arvind,416,Food Grains,Dals & Pulses,416,Salem,11/3/2018,West,2130,0.23,937.2,Tamil Nadu
OD417,Ramesh,417,Snacks,Cookies,417,Dindigul,6/24/2018,West,2461,0.18,393.76,Tamil Nadu
OD418,Amrish,418,Beverages,Soft Drinks,418,Cumbum,4/14/2017,West,1863,0.1,167.67,Tamil Nadu
OD419,Jackson,419,Food Grains,Dals & Pulses,419,Karur,11/6/2018,South,1382,0.1,290.22,Tamil Nadu
OD420,Hussain,420,Beverages,Health Drinks,420,Tirunelveli,3/4/2018,West,807,0.32,88.77,Tamil Nadu
OD421,Shree,421,"Eggs, Meat & Fish",Fish,421,Virudhunagar,3/4/2018,West,1272,0.24,305.28,Tamil Nadu
OD422,Komal,422,Fruits & Veggies,Organic Fruits,422,Perambalur,6/22/2015,West,1621,0.15,470.09,Tamil Nadu
OD423,Malik,423,Bakery,Breads & Buns,423,Namakkal,10/19/2018,East,1356,0.27,501.72,Tamil Nadu
OD424,Sheeba,424,Food Grains,Organic Staples,424,Vellore,10/19/2018,East,684,0.21,54.72,Tamil Nadu
OD425,Veena,425,Bakery,Cakes,425,Karur,8/21/2018,South,540,0.27,162,Tamil Nadu
OD426,Arvind,426,Beverages,Soft Drinks,426,Viluppuram,11/23/2018,Central,1256,0.21,113.04,Tamil Nadu
OD427,Sudha,427,Beverages,Health Drinks,427,Tenkasi,11/23/2018,Central,581,0.2,214.97,Tamil Nadu
OD428,Amrish,428,Snacks,Noodles,428,Coimbatore,9/12/2015,East,707,0.1,226.24,Tamil Nadu
OD429,Willams,429,Fruits & Veggies,Organic Vegetables,429,Nagercoil,10/1/2018,Central,913,0.19,374.33,Tamil Nadu
OD430,Sudeep,430,Food Grains,Rice,430,Ooty,4/15/2017,South,507,0.33,96.33,Tamil Nadu
OD431,Harish,431,Fruits & Veggies,Fresh Fruits,431,Krishnagiri,4/15/2017,South,1367,0.29,355.42,Tamil Nadu
OD432,Yusuf,432,Food Grains,Organic Staples,432,Coimbatore,4/15/2017,South,833,0.28,233.24,Tamil Nadu
OD433,Esther,433,Beverages,Soft Drinks,433,Madurai,4/15/2017,South,1987,0.34,258.31,Tamil Nadu
OD434,Roshan,434,Bakery,Breads & Buns,434,Madurai,6/6/2017,East,1152,0.11,264.96,Tamil Nadu
OD435,Rumaiza,435,Snacks,Noodles,435,Chennai,12/19/2015,South,1362,0.12,517.56,Tamil Nadu
OD436,Haseena,436,Snacks,Cookies,436,Kanyakumari,12/19/2015,South,942,0.15,122.46,Tamil Nadu
OD437,Ram,437,"Eggs, Meat & Fish",Eggs,437,Dharmapuri,6/12/2017,Central,2200,0.1,792,Tamil Nadu
OD438,Aditi,438,Snacks,Noodles,438,Tenkasi,6/12/2017,Central,861,0.25,258.3,Tamil Nadu
OD439,Sabeela,439,Oil & Masala,Masalas,439,Salem,9/15/2018,Central,1648,0.33,444.96,Tamil Nadu
OD440,Malik,440,Fruits & Veggies,Organic Fruits,440,Perambalur,1/20/2018,East,1805,0.23,216.6,Tamil Nadu
OD441,Sudeep,441,Fruits & Veggies,Fresh Vegetables,441,Coimbatore,9/5/2017,Central,620,0.3,74.4,Tamil Nadu
OD442,James,442,Snacks,Noodles,442,Ooty,9/5/2017,Central,1216,0.27,547.2,Tamil Nadu
OD443,Sudha,443,"Eggs, Meat & Fish",Fish,443,Dindigul,9/5/2017,Central,686,0.3,34.3,Tamil Nadu
OD444,Amrish,444,Food Grains,Dals & Pulses,444,Karur,9/5/2017,Central,1648,0.23,313.12,Tamil Nadu
